STATION	DATE	CLDD	DP01	DP05	DP10	DT00	DT32	DT90	DX32	HTDD	EMXP	MXSD	TPCP	TSNW	EMNT	EMXT	MMNT	MMXT	MNTM
GHCND:USC00456898	19810901	97	9	5	3	0	9	0	0	2904	660	152	1833	205	-56	278	46	133	89
GHCND:USC00456898	19811001	0	14	9	5	0	18	0	1	4752	572	229	3028	548	-72	167	-9	68	30
GHCND:USC00456898	19811101	0	14	10	4	0	21	0	10	5245	460	1016	2744	1908	-83	178	-22	38	8
GHCND:USC00456898	19811201	0	26	15	13	0	31	0	21	7000	660	2921	6521	4657	-128	61	-76	-10	-43
GHCND:USC00456898	19820101	0	22	13	8	1	29	0	22	7097	1580	4470	6006	4136	-183	28	-94	-30	-62
GHCND:USC00456898	19820201	0	16	9	4	0	25	0	17	5943	551	5182	2834	2603	-167	44	-94	-15	-55
GHCND:USC00456898	19820301	0	18	6	3	0	31	0	12	6433	399	5639	2408	2096	-111	94	-63	14	-25
GHCND:USC00456898	19820401	0	16	12	3	0	28	0	13	5912	312	6502	2822	2692	-106	150	-54	26	-14
GHCND:USC00456898	19820501	0	7	0	0	0	22	0	1	4523	81	5436	458	279	-72	206	-13	79	32
GHCND:USC00456898	19820601	0	6	0	0	0	6	0	0	2615	104	4013	335	39	-39	228	50	142	96
GHCND:USC00456898	19820701	85	8	1	0	0	4	0	0	2507	173	1092	699	0	-11	267	53	150	99
GHCND:USC00456898	19820801	43	5	0	0	0	2	0	0	2341	112	0	350	0	-6	267	61	157	109
GHCND:USC00456898	19820901	14	13	4	2	0	7	0	0	3095	394	25	1696	33	-39	244	36	124	80
GHCND:USC00456898	19821001	0	15	10	3	0	17	0	3	4598	699	533	3333	1243	-78	194	0	70	35
GHCND:USC00456898	19821101	0	15	11	4	0	29	0	15	6152	411	10693	3230	3313	-111	78	-55	11	-22
GHCND:USC00456898	19821201	0	17	13	7	1	31	0	20	6841	559	2743	3879	2933	-183	67	-77	1	-38
GHCND:USC00456898	19830101	0	21	11	8	0	30	0	11	6010	846	3429	5449	2819	-100	106	-43	21	-11
GHCND:USC00456898	19830201	0	22	14	5	0	28	0	12	5652	340	4267	3603	2693	-78	83	-50	12	-19
GHCND:USC00456898	19830301	0	19	10	3	0	29	0	3	5797	533	4674	3359	2354	-78	61	-36	28	-4
GHCND:USC00456898	19830401	0	9	4	0	0	21	0	5	5068	224	4877	1024	1051	-94	144	-27	55	14
GHCND:USC00456898	19830501	20	12	4	2	0	18	0	0	3931	386	4242	1674	1081	-78	244	11	102	57
GHCND:USC00456898	19830601	0	14	3	2	0	11	0	0	3845	279	2692	1444	237	-17	189	18	92	55
GHCND:USC00456898	19830701	28	12	5	2	0	4	0	0	3079	478	1372	1808	0	-6	261	48	121	85
GHCND:USC00456898	19830801	18	4	1	0	0	0	0	0	1963	140	0	320	0	39	250	72	165	118
GHCND:USC00456898	19830901	0	8	4	0	0	11	0	0	3723	244	76	1076	101	-39	194	17	101	59
GHCND:USC00456898	19831001	0	9	2	2	0	16	0	0	4270	279	0	1060	33	-44	172	7	83	45
GHCND:USC00456898	19831101	0	27	18	13	0	30	0	14	6240	813	2159	8198	4508	-156	72	-57	7	-25
GHCND:USC00456898	19831201	0	22	11	5	6	31	0	24	8160	541	2921	3923	3033	-272	28	-120	-40	-80
GHCND:USC00456898	19840101	0	15	10	8	0	25	0	15	6145	1430	3048	5398	1652	-150	106	-47	16	-15
GHCND:USC00456898	19840201	0	21	10	4	0	26	0	12	5719	406	3988	3012	2502	-167	122	-52	24	-14
GHCND:USC00456898	19840301	0	22	11	4	0	27	0	8	5745	401	4420	3287	2349	-83	117	-38	33	-2
GHCND:USC00456898	19840401	0	16	4	2	0	29	0	9	5784	368	5309	1894	2682	-94	144	-50	31	-10
GHCND:USC00456898	19840501	0	20	10	4	0	26	0	0	5280	373	5055	2993	1398	-78	211	-29	54	13
GHCND:USC00456898	19840601	0	10	4	0	0	19	0	0	4007	224	4216	1279	230	-56	194	7	91	49
GHCND:USC00456898	19840701	23	0	0	0	0	2	0	0	2205	0	2438	0	0	-6	244	59	163	110
GHCND:USC00456898	19840801	6	1	0	0	0	3	0	0	2404	25	0	70	0	-17	244	52	159	106
GHCND:USC00456898	19840901	0	7	2	1	0	12	0	0	3683	381	178	838	178	-111	200	16	104	60
GHCND:USC00456898	19841001	0	18	10	5	0	22	0	9	5352	457	737	3001	1652	-117	172	-24	45	10
GHCND:USC00456898	19841101	0	23	14	9	0	30	0	12	6171	663	2718	5327	3962	-139	122	-55	10	-23
GHCND:USC00456898	19841201	0	20	12	6	1	30	0	23	7376	584	4039	4112	3847	-250	67	-91	-19	-55
GHCND:USC00456898	19850101	0	2	1	0	0	25	0	6	5458	180	3759	307	234	-128	117	-28	42	7
GHCND:USC00456898	19850201	0	19	14	5	0	28	0	22	6291	439	4318	3322	3189	-172	72	-79	-19	-50
GHCND:USC00456898	19850301	0	16	9	4	0	28	0	15	6306	632	5029	3028	3163	-111	133	-60	19	-20
GHCND:USC00456898	19850401	0	15	7	1	0	23	0	6	5138	376	4826	2030	1274	-111	172	-30	54	12
GHCND:USC00456898	19850501	0	6	2	0	0	19	0	0	4307	132	4216	638	318	-94	200	-8	96	44
GHCND:USC00456898	19850601	3	8	3	1	0	10	0	0	3230	686	2794	1382	0	-39	250	22	129	75
GHCND:USC00456898	19850701	82	1	0	0	0	0	0	0	1028	28	381	28	0	33	261	96	207	151
GHCND:USC00456898	19850801	0	6	1	0	0	1	0	0	2498	229	0	531	0	0	222	51	154	102
GHCND:USC00456898	19850901	0	11	5	2	0	10	0	0	3746	368	25	1607	13	-33	183	16	100	58
GHCND:USC00456898	19851001	0	18	12	2	0	25	0	7	5329	297	305	2874	1105	-94	156	-30	52	11
GHCND:USC00456898	19851101	0	21	15	5	4	30	0	21	7583	475	1651	4005	3026	-194	61	-109	-31	-70
GHCND:USC00456898	19851201	0	8	4	2	2	19	0	8	5381	478	1930	1389	1080	-217	156	-27	46	9
GHCND:USC00456898	19860101	0	21	12	7	0	29	0	9	5845	551	2642	4224	2618	-111	133	-48	37	-6
GHCND:USC00456898	19860201	0	17	9	5	0	25	0	12	6071	660	3454	3973	2249	-161	133	-75	7	-34
GHCND:USC00456898	19860301	0	17	8	3	0	25	0	3	5349	345	3200	2491	1527	-89	139	-33	54	10
GHCND:USC00456898	19860401	0	17	7	2	0	29	0	7	5822	310	3683	2110	2174	-122	161	-59	37	-11
GHCND:USC00456898	19860501	79	15	3	1	0	20	0	1	4425	269	3632	1464	1131	-100	283	-3	89	43
GHCND:USC00456898	19860601	28	6	0	0	0	2	0	0	2290	117	2311	406	25	-17	294	53	162	108
GHCND:USC00456898	19860701	0	4	1	0	0	6	0	0	2998	241	127	422	0	-11	222	37	135	86
GHCND:USC00456898	19860801	225	2	0	0	0	0	0	0	942	76	0	171	0	44	283	104	216	160
GHCND:USC00456898	19860901	0	15	5	2	0	12	0	0	3673	627	127	2277	223	-22	222	21	100	61
GHCND:USC00456898	19861001	0	8	7	3	0	5	0	0	3113	673	76	2102	97	-6	200	46	120	83
GHCND:USC00456898	19861101	0	23	13	10	0	26	0	14	5720	1394	1727	6552	3126	-111	161	-39	24	-8
GHCND:USC00456898	19861201	0	15	7	4	0	30	0	11	5919	409	2134	2640	1879	-167	100	-39	23	-8
GHCND:USC00456898	19870101	0	18	14	2	0	28	0	16	6378	381	3124	3131	3019	-133	78	-53	8	-23
GHCND:USC00456898	19870201	0	13	6	2	0	23	0	14	5423	432	3531	2029	1921	-106	128	-44	22	-11
GHCND:USC00456898	19870301	0	19	11	3	0	27	0	9	5706	389	4039	2876	2426	-89	139	-42	28	-7
GHCND:USC00456898	19870401	6	13	6	2	0	19	0	4	4443	290	3886	1792	980	-100	256	-12	83	35
GHCND:USC00456898	19870501	0	13	7	2	0	18	0	0	3907	351	3200	1797	445	-122	233	3	103	53
GHCND:USC00456898	19870601	59	5	1	0	0	10	0	0	2530	150	1854	358	166	-33	256	41	155	98
GHCND:USC00456898	19870701	9	8	1	0	0	2	0	0	2557	155	0	685	0	-6	250	49	153	101
GHCND:USC00456898	19870801	81	4	2	0	0	1	0	0	1880	165	0	378	0	0	283	67	174	121
GHCND:USC00456898	19870901	79	6	1	1	0	6	0	0	1997	348	51	607	51	-22	317	62	176	119
GHCND:USC00456898	19871001	6	1	0	0	0	7	0	0	2687	51	0	64	0	-61	244	36	143	91
GHCND:USC00456898	19871101	0	15	10	6	0	21	0	6	5051	376	914	2948	1523	-100	144	-21	39	9
GHCND:USC00456898	19880101	0	15	10	5	1	30	0	19	6856	538	2692	3204	2555	-206	100	-76	0	-38
GHCND:USC00456898	19880201	0	13	10	4	0	24	0	13	5411	406	3302	2831	1803	-156	150	-43	36	-4
GHCND:USC00456898	19880301	0	17	12	7	0	28	0	11	5958	549	4750	4309	3632	-111	133	-53	22	-16
GHCND:USC00456898	19880401	0	16	8	4	0	22	0	5	4874	378	4928	2739	2135	-117	178	-26	67	21
GHCND:USC00456898	19880501	0	17	6	1	0	22	0	3	4462	340	4318	2092	1015	-72	228	-9	87	39
GHCND:USC00456898	19880601	0	8	1	0	0	14	0	0	3244	229	3048	748	115	-22	244	27	122	75
GHCND:USC00456898	19880701	90	4	1	0	0	3	0	0	2028	170	813	310	0	-6	283	67	174	120
GHCND:USC00456898	19880801	65	2	1	0	0	2	0	0	2278	127	0	259	0	-11	289	52	171	112
GHCND:USC00456898	19880901	177	8	4	1	0	15	0	0	3053	439	0	1271	38	-28	317	33	141	87
GHCND:USC00456898	19881001	23	8	6	4	0	9	0	0	2795	902	0	2699	0	-39	239	44	143	94
GHCND:USC00456898	19881101	0	28	19	11	0	29	0	19	6471	716	2057	6846	4800	-122	128	-69	4	-33
GHCND:USC00456898	19881201	0	15	11	3	1	27	0	13	6386	909	2667	3045	2527	-211	117	-65	19	-23
GHCND:USC00456898	19890101	0	23	14	11	1	31	0	18	7067	813	4064	5471	4226	-206	111	-91	1	-45
GHCND:USC00456898	19890201	0	12	4	2	4	27	0	19	6872	521	4267	1845	1906	-278	33	-107	-36	-72
GHCND:USC00456898	19890301	0	27	16	4	0	31	0	11	6508	310	4953	4178	3632	-156	78	-60	6	-27
GHCND:USC00456898	19890401	0	9	4	3	0	16	0	4	4419	381	5486	1734	1131	-83	178	-6	77	36
GHCND:USC00456898	19890501	0	9	4	1	0	22	0	1	4613	274	3658	1164	775	-61	167	-9	78	34
GHCND:USC00456898	19890601	0	5	1	1	0	8	0	0	2732	300	2896	515	185	-22	233	35	142	89
GHCND:USC00456898	19890701	0	5	2	0	0	4	0	0	2792	191	914	563	0	0	228	41	145	93
GHCND:USC00456898	19890801	9	5	2	0	0	0	0	0	2511	191	0	530	0	11	250	60	140	100
GHCND:USC00456898	19890901	6	3	0	0	0	1	0	0	2211	71	0	207	0	-6	244	61	158	110
GHCND:USC00456898	19891001	0	15	6	2	0	17	0	3	4482	338	254	1856	439	-50	178	1	76	38
GHCND:USC00456898	19891101	0	20	12	7	0	27	0	9	5413	894	940	4929	2133	-111	128	-34	39	3
GHCND:USC00456898	19891201	0	7	6	4	0	23	0	6	5396	762	660	2359	330	-100	144	-28	46	9
GHCND:USC00456898	19900101	0	18	12	10	0	25	0	12	5488	798	2489	5575	3266	-111	56	-61	5	-28
GHCND:USC00456898	19900201	0	11	9	7	1	22	0	15	5090	660	5105	3551	5879	-189	106	-76	0	-38
GHCND:USC00456898	19900301	0	16	5	1	0	29	0	7	5584	381	4724	1914	1677	-117	111	-40	46	3
GHCND:USC00456898	19900401	0	10	8	5	0	19	0	3	4493	653	4013	2828	1702	-78	178	-15	82	33
GHCND:USC00456898	19900501	0	18	5	1	0	22	0	0	4654	282	3759	1795	697	-83	222	-16	81	33
GHCND:USC00456898	19900601	0	12	7	1	0	12	0	0	3529	274	3023	1732	407	-39	239	10	121	65
GHCND:USC00456898	19900701	119	8	1	0	0	2	1	0	1923	185	1524	539	0	-22	333	56	193	125
GHCND:USC00456898	19900801	134	8	4	2	0	5	0	0	2142	343	0	1243	0	-22	283	59	178	118
GHCND:USC00456898	19900901	3	3	1	0	0	1	0	0	2202	127	0	198	0	0	244	47	173	110
GHCND:USC00456898	19901001	0	21	13	6	0	28	0	7	5385	775	305	4524	938	-94	217	-34	52	9
GHCND:USC00456898	19901101	0	25	18	11	0	27	0	11	5854	1453	1397	8221	2389	-133	133	-46	21	-12
GHCND:USC00456898	19901201	0	20	12	6	6	31	0	24	7906	658	2616	4243	3125	-256	50	-105	-39	-72
GHCND:USC00456898	19910101	0	14	12	7	0	31	0	17	6515	635	3556	4262	2490	-111	67	-55	1	-27
GHCND:USC00456898	19910201	0	11	8	7	0	17	0	3	4506	889	3353	3934	1054	-72	111	-11	55	22
GHCND:USC00456898	19910301	0	21	9	5	0	30	0	17	6485	528	4420	3842	3749	-111	111	-63	11	-26
GHCND:USC00456898	19910401	0	17	8	5	0	27	0	7	5409	922	5639	3741	3708	-89	144	-37	42	3
GHCND:USC00456898	19910501	0	14	2	1	0	26	0	1	4837	394	4521	1383	687	-67	133	-15	69	27
GHCND:USC00456898	19910601	0	9	2	0	0	14	0	0	4056	213	3759	995	257	-50	189	5	91	48
GHCND:USC00456898	19910701	43	3	1	0	0	0	0	0	2260	127	2413	231	0	11	261	53	170	111
GHCND:USC00456898	19910801	47	5	2	0	0	1	0	0	1731	241	0	697	0	-11	267	75	182	129
GHCND:USC00456898	19910901	6	1	1	0	0	3	0	0	1989	178	0	201	0	-22	250	67	167	117
GHCND:USC00456898	19911001	28	9	4	1	0	14	0	7	4118	373	711	1340	1284	-100	261	4	98	51
GHCND:USC00456898	19911101	0	22	17	9	0	25	0	12	5721	902	1651	6799	2769	-106	100	-36	21	-8
GHCND:USC00456898	19911201	0	22	12	6	0	30	0	10	6005	610	2337	4722	2431	-111	72	-41	20	-11
GHCND:USC00456898	19920101	0	19	13	7	0	30	0	13	6017	826	3480	4778	2960	-94	100	-41	19	-11
GHCND:USC00456898	19920201	0	15	7	2	0	25	0	5	4962	457	3861	2287	1575	-67	144	-22	46	12
GHCND:USC00456898	19920301	0	8	2	0	0	23	0	1	4589	193	3353	715	306	-72	139	-6	76	35
GHCND:USC00456898	19920401	0	16	10	3	0	22	0	4	4846	457	3302	2733	1271	-94	189	-20	63	21
GHCND:USC00456898	19920501	3	1	1	0	0	14	0	1	2906	168	2616	211	89	-78	250	20	140	83
GHCND:USC00456898	19920601	121	6	1	0	0	5	0	0	2306	160	787	475	0	-11	278	54	167	110
GHCND:USC00456898	19920701	72	8	2	1	0	0	0	0	2382	254	0	854	0	11	278	62	155	108
GHCND:USC00456898	19920801	102	4	1	0	0	2	0	0	1716	203	0	363	0	-6	283	72	190	131
GHCND:USC00456898	19920901	17	9	4	3	0	14	0	0	3367	610	25	2028	25	-44	233	19	124	71
GHCND:USC00456898	19921001	0	11	4	1	0	16	0	1	4193	338	203	1443	255	-89	211	4	91	48
GHCND:USC00456898	19921101	0	19	16	10	0	27	0	15	5876	810	1702	5142	3023	-94	128	-46	21	-13
GHCND:USC00456898	19921201	0	22	12	6	0	31	0	27	7408	630	2997	4277	3849	-133	50	-88	-24	-56
GHCND:USC00456898	19930101	0	14	6	4	0	30	0	23	7516	965	3327	3144	2144	-167	100	-93	-26	-59
GHCND:USC00456898	19930201	0	7	0	0	2	27	0	14	6205	79	2946	360	547	-183	83	-75	-3	-39
GHCND:USC00456898	19930301	0	16	9	2	0	30	0	5	5757	660	3200	2906	1296	-89	122	-44	39	-3
GHCND:USC00456898	19930401	0	24	8	3	0	30	0	6	5822	386	3835	3152	2264	-89	78	-45	23	-11
GHCND:USC00456898	19930501	0	12	5	0	0	13	0	1	3522	180	3734	1356	241	-61	228	17	122	69
GHCND:USC00456898	19930601	0	15	4	0	0	16	0	0	4025	224	1473	1511	330	-61	211	4	94	49
GHCND:USC00456898	19930701	0	7	3	0	0	9	0	0	3982	241	102	974	0	-11	194	13	96	55
GHCND:USC00456898	19930801	12	5	0	0	0	3	0	0	2572	102	0	390	0	-33	256	44	157	100
GHCND:USC00456898	19930901	6	0	0	0	0	9	0	0	2234	0	0	0	0	-50	283	49	169	109
GHCND:USC00456898	19931001	0	11	2	1	0	15	0	0	3884	338	0	1140	0	-50	222	11	105	58
GHCND:USC00456898	19931101	0	12	5	2	0	30	0	16	6287	328	864	1675	1242	-172	94	-65	12	-27
GHCND:USC00456898	19931201	0	13	11	5	0	29	0	8	6157	970	1702	3683	2123	-128	117	-51	20	-16
GHCND:USC00456898	19940101	0	19	12	4	0	27	0	11	5896	599	2565	3644	2273	-78	117	-36	22	-7
GHCND:USC00456898	19940201	0	17	13	5	0	27	0	16	5918	1016	4267	4027	4321	-172	61	-64	-8	-36
GHCND:USC00456898	19940301	0	15	7	5	0	21	0	10	5294	559	4445	3090	2618	-117	167	-26	50	12
GHCND:USC00456898	19940501	0	10	2	1	0	16	0	0	4015	300	3200	1041	281	-44	211	10	97	54
GHCND:USC00456898	19940701	79	3	1	0	0	2	0	0	1746	208	457	300	0	0	294	70	188	129
GHCND:USC00456898	19940801	0	2	1	0	0	0	0	0	2384	127	0	155	0	17	244	49	163	106
GHCND:USC00456898	19940901	9	7	4	4	0	2	0	0	2099	406	0	1484	0	-6	233	58	164	111
GHCND:USC00456898	19941001	0	12	8	5	0	21	0	4	4870	808	787	3557	1501	-78	167	-16	68	26
GHCND:USC00456898	19941101	0	23	15	11	0	30	0	24	6990	1057	3150	5805	5450	-144	33	-79	-21	-50
GHCND:USC00456898	19941201	0	19	12	8	0	31	0	18	6801	940	3607	6504	3292	-144	94	-67	-6	-36
GHCND:USC00456898	19950101	0	16	11	4	0	29	0	10	6034	627	4267	3557	1831	-83	83	-37	14	-12
GHCND:USC00456898	19950201	0	11	8	5	1	22	0	5	5051	953	4369	3391	1524	-178	144	-35	40	3
GHCND:USC00456898	19950301	0	19	13	5	0	29	0	10	5954	475	4674	3438	2606	-111	183	-44	25	-9
GHCND:USC00456898	19950401	0	15	5	1	0	27	0	7	5352	274	5004	1860	1905	-78	178	-33	43	5
GHCND:USC00456898	19950501	0	10	3	0	0	14	0	0	3788	221	4343	1054	267	-61	211	17	105	61
GHCND:USC00456898	19950601	-9999	12	5	0	-9999	-9999	-9999	-9999	-9999	241	2642	1405	203	-9999	-9999	-9999	-9999	-9999
GHCND:USC00456898	19950701	0	5	3	0	0	1	0	0	1933	183	610	574	0	0	267	50	155	102
GHCND:USC00456898	19950801	0	4	4	2	0	2	0	0	2636	305	0	871	0	-11	217	35	136	85
GHCND:USC00456898	19950901	4	8	4	3	0	0	0	0	1988	366	0	1241	0	11	250	67	157	112
GHCND:USC00456898	19951001	0	15	9	6	0	23	0	5	4998	610	76	3508	412	-61	167	-14	47	16
GHCND:USC00456898	19951101	0	17	14	11	0	17	0	4	4138	1659	660	8351	979	-78	117	-24	45	11
GHCND:USC00456898	19951201	0	16	13	9	0	29	0	12	6188	645	1880	4573	2875	-122	106	-46	13	-17
GHCND:USC00456898	19960201	0	14	10	7	0	23	0	13	5713	1887	3454	6438	2329	-167	156	-47	19	-14
GHCND:USC00456898	19960301	0	15	6	1	0	28	0	8	5690	310	3632	1832	1551	-100	133	-41	27	-7
GHCND:USC00456898	19960401	0	19	11	4	0	22	0	7	4945	630	3810	3520	2475	-78	167	-20	45	13
GHCND:USC00456898	19960501	0	14	4	1	0	21	0	5	4169	272	3505	1348	585	-72	156	-24	56	16
GHCND:USC00456898	19960601	0	3	0	0	0	7	0	0	1994	89	3023	175	51	-100	206	-7	124	58
GHCND:USC00456898	19960701	172	5	4	2	0	4	0	0	1655	274	0	976	0	-44	294	67	200	134
GHCND:USC00456898	19960801	104	3	1	0	0	3	0	0	1614	152	0	274	0	-56	306	55	197	125
GHCND:USC00456898	19960901	0	6	4	3	0	14	0	0	3552	394	0	1482	51	-44	239	17	113	65
GHCND:USC00456898	19961001	12	11	7	4	0	17	0	6	4248	538	635	2465	1320	-94	233	-4	67	32
GHCND:USC00456898	19961201	0	23	20	12	0	28	0	19	6448	889	4216	7170	6802	-150	50	-82	-13	-47
GHCND:USC00456898	19970101	0	21	14	9	0	28	0	16	6255	754	4470	5662	3148	-117	61	-52	1	-26
GHCND:USC00456898	19970201	0	10	7	5	0	26	0	12	5251	528	5385	2292	1739	-100	94	-51	13	-19
GHCND:USC00456898	19970301	0	22	15	8	0	29	0	17	6140	1412	6807	6161	4127	-94	111	-63	6	-29
GHCND:USC00456898	19970401	0	19	7	2	0	27	0	6	5385	409	6248	2442	1740	-111	128	-39	33	-3
GHCND:USC00456898	19970501	0	5	2	1	0	13	0	1	3092	274	6096	726	419	-61	211	18	110	64
GHCND:USC00456898	19970601	0	4	2	0	0	9	0	0	2777	208	4318	563	0	-72	183	10	103	57
GHCND:USC00456898	19970801	35	6	2	0	0	0	0	0	1395	152	203	477	0	44	256	85	190	138
GHCND:USC00456898	19970901	15	8	7	5	0	0	0	0	2437	686	0	2573	0	6	233	57	142	99
GHCND:USC00456898	19971001	0	19	9	5	0	22	0	1	4512	787	127	3403	151	-94	172	-6	61	27
GHCND:USC00456898	19971101	0	17	8	4	0	24	0	4	5022	533	1397	3266	2616	-111	133	-17	37	10
GHCND:USC00456898	19971201	0	17	11	5	0	28	0	11	6104	610	2286	3828	2910	-100	122	-45	17	-14
GHCND:USC00456898	19980101	0	23	13	6	0	28	0	20	6252	528	4115	4481	5041	-150	50	-56	-9	-33
GHCND:USC00456898	19980201	0	18	8	3	0	28	0	15	5738	401	4623	2629	2591	-111	56	-47	3	-22
GHCND:USC00456898	19980301	0	16	10	3	0	28	0	11	5972	300	4775	2514	2030	-106	117	-41	22	-10
GHCND:USC00456898	19980401	0	11	1	0	0	23	0	3	5012	132	4369	749	621	-111	206	-23	55	16
GHCND:USC00456898	19980501	0	10	4	1	0	15	0	1	3799	259	3505	1232	686	-61	206	1	73	37
GHCND:USC00456898	19980601	0	8	3	1	0	3	0	0	3045	254	2794	795	130	-17	194	36	113	74
GHCND:USC00456898	19980701	250	3	0	0	0	0	0	0	1420	89	1016	195	0	33	294	94	197	145
GHCND:USC00456898	19980801	141	3	1	0	0	1	0	0	1682	178	0	336	0	-6	294	80	183	132
GHCND:USC00456898	19980901	29	4	1	0	0	0	0	0	1866	135	0	356	0	6	278	68	171	120
GHCND:USC00456898	19981001	0	14	7	4	0	19	0	1	4270	432	178	2467	634	-61	189	1	80	41
GHCND:USC00456898	19981101	0	24	14	10	0	30	0	16	6011	757	1778	6263	3757	-111	61	-41	6	-17
GHCND:USC00456898	19981201	0	24	16	11	2	31	0	20	7134	991	3429	7981	4875	-222	56	-78	-16	-47
GHCND:USC00456898	19990101	0	21	14	11	0	31	0	19	6473	699	5029	5573	4461	-111	61	-54	2	-26
GHCND:USC00456898	19990201	0	15	9	5	0	23	0	20	5333	602	6858	3694	4535	-167	33	-80	-17	-49
GHCND:USC00456898	19990301	0	20	13	6	0	29	0	19	6609	432	7366	3456	3518	-111	133	-63	3	-30
GHCND:USC00456898	19990401	0	10	3	0	0	24	0	6	5119	147	7188	968	1131	-94	178	-44	44	0
GHCND:USC00456898	19990501	0	11	3	0	0	24	0	9	4575	211	6934	1112	1386	-83	206	-29	56	14
GHCND:USC00456898	19990601	0	5	1	0	0	11	0	2	2406	150	5283	497	152	-56	222	-15	98	41
GHCND:USC00456898	19990701	0	2	0	0	0	7	0	0	2348	64	3861	172	64	-94	244	44	160	102
GHCND:USC00456898	19990801	26	1	0	0	0	2	0	0	1823	25	1372	120	0	-17	256	72	178	125
GHCND:USC00456898	19990901	1	2	0	0	0	8	0	0	2460	28	0	94	0	-50	244	51	151	101
GHCND:USC00456898	19991001	0	7	3	1	0	15	0	0	3527	533	203	1124	339	-61	183	-2	86	42
GHCND:USC00456898	19991101	0	18	12	8	0	20	0	4	4563	1473	762	5438	1892	-72	150	-25	53	14
GHCND:USC00456898	19991201	0	18	13	11	0	27	0	14	5698	864	2718	6689	4078	-133	172	-39	38	-1
GHCND:USC00456898	20000101	0	22	17	9	0	31	0	24	7047	699	4166	5586	5321	-111	50	-75	-14	-44
GHCND:USC00456898	20000201	0	17	7	1	0	28	0	14	5619	498	4470	2282	1807	-100	78	-48	13	-18
GHCND:USC00456898	20000301	0	17	12	6	0	31	0	14	6406	323	5207	3261	2868	-106	94	-56	8	-24
GHCND:USC00456898	20000401	0	12	2	1	0	19	0	3	4295	838	4750	1730	929	-106	161	-21	83	30
GHCND:USC00456898	20000501	0	14	5	1	0	20	0	2	4043	394	4343	1615	851	-61	133	-15	70	28
GHCND:USC00456898	20000601	0	7	3	1	0	9	0	0	2779	457	2921	998	89	-28	239	25	128	76
GHCND:USC00456898	20000701	0	3	0	0	0	7	0	0	2411	117	1422	188	13	-56	256	35	164	100
GHCND:USC00456898	20000801	0	2	0	0	0	3	0	0	1831	43	0	105	0	-56	233	39	167	103
GHCND:USC00456898	20000901	0	9	4	2	0	10	0	0	2536	749	0	1711	0	-33	233	21	125	73
GHCND:USC00456898	20001001	0	8	5	2	0	18	0	1	4164	378	127	1472	203	-72	183	-9	78	34
GHCND:USC00456898	20001101	0	7	5	2	0	22	0	14	4769	559	1092	1658	559	-111	122	-46	15	-16
GHCND:USC00456898	20001201	0	15	7	3	0	27	0	15	6135	513	1930	2723	1779	-122	133	-46	16	-15
GHCND:USC00456898	20010101	0	20	5	2	0	30	0	15	6306	521	2235	2409	1983	-100	100	-49	9	-20
GHCND:USC00456898	20010201	0	13	4	2	0	28	0	17	6051	625	2743	1859	1779	-133	94	-71	5	-33
GHCND:USC00456898	20010301	0	16	10	3	0	26	0	14	5850	406	2870	2614	1854	-117	139	-48	24	-12
GHCND:USC00456898	20010401	0	16	8	3	0	26	0	14	5697	465	3353	2616	2451	-100	167	-51	24	-13
GHCND:USC00456898	20010501	12	7	4	2	0	14	0	2	2632	508	3683	1692	940	-83	267	4	126	64
GHCND:USC00456898	20010601	0	11	7	3	0	16	0	0	3556	399	2007	2057	547	-39	217	5	107	56
GHCND:USC00456898	20010701	6	6	1	0	0	3	0	0	2519	152	457	414	0	0	244	47	156	102
GHCND:USC00456898	20010801	128	3	2	1	0	0	0	0	1498	356	0	697	0	28	267	81	196	139
GHCND:USC00456898	20010901	4	5	2	1	0	2	0	0	2252	262	0	633	0	-6	228	64	147	105
GHCND:USC00456898	20011001	0	18	10	7	0	20	0	2	4551	729	406	4375	990	-78	211	-2	69	31
GHCND:USC00456898	20011101	0	16	12	7	0	21	0	11	4950	889	1575	4497	2256	-78	133	-20	33	6
GHCND:USC00456898	20011201	0	20	16	12	0	31	0	22	6838	841	3480	6506	5208	-106	50	-64	-11	-38
GHCND:USC00456898	20020101	0	20	15	9	0	28	0	19	6410	1041	4826	5626	3305	-117	72	-63	-13	-38
GHCND:USC00456898	20020201	0	15	6	3	0	27	0	14	5901	462	5131	2752	2096	-100	72	-58	2	-28
GHCND:USC00456898	20020301	0	17	12	6	0	31	0	21	6782	1207	6198	4601	4497	-128	83	-67	-4	-36
GHCND:USC00456898	20020401	0	13	7	2	0	24	0	8	5147	391	5537	2089	1371	-78	144	-31	29	-1
GHCND:USC00456898	20020501	0	13	3	0	0	19	0	4	4727	180	5283	1151	674	-83	156	-12	62	25
GHCND:USC00456898	20020601	9	8	2	1	0	7	0	0	2572	559	3912	1119	51	-56	244	43	133	88
GHCND:USC00456898	20020701	54	3	1	0	0	3	0	0	1881	152	1829	266	0	0	272	72	168	120
GHCND:USC00456898	20020801	6	3	0	0	0	1	0	0	2223	89	0	233	0	0	244	62	156	109
GHCND:USC00456898	20020901	18	4	0	0	0	2	0	0	2146	114	0	378	0	-22	228	58	144	101
GHCND:USC00456898	20021001	0	5	1	1	0	12	0	3	3817	272	25	611	63	-83	167	12	81	47
