%This is date, month, maximum snow depth, and total snowfall for the month.

1957	5	4115	38
1957	6	2134	0
1957	7	-9999	-9999
1957	8	-9999	-9999
1957	9	-9999	-9999
1957	10	229	596
1957	11	1067	1930
1957	12	3200	4253
1958	1	4089	2975
1958	2	4445	2094
1958	3	4318	1354
1958	4	5004	1918
1958	5	4470	89
1958	6	2159	0
1958	7	0	0
1958	8	0	0
1958	9	0	0
1958	10	229	254
1958	11	2007	2578
1958	12	1727	1536
1959	1	3581	4381
1959	2	4267	2680
1959	3	5207	3198
1959	4	4877	965
1959	5	4496	509
1959	6	3404	206
1959	7	1168	8
1959	8	0	0
1959	9	102	102
1959	10	279	456
1959	11	1067	1423
1959	12	1473	1679
1960	1	2337	2096
1960	2	3277	2286
1960	3	3962	3125
1960	4	4216	2033
1960	5	3708	1041
1960	6	3200	89
1960	7	737	0
1960	8	0	38
1960	9	0	0
1960	10	305	564
1960	11	2184	3480
1960	12	2388	1751
1961	1	2997	2073
1961	2	5080	5057
1961	3	5766	2117
1961	4	5283	1652
1961	5	5232	558
1961	6	3810	0
1961	7	1219	0
1961	8	0	0
1961	9	102	152
1961	10	686	1283
1961	11	1372	1564
1961	12	2870	3226
1962	1	2972	1244
1962	2	3734	1599
1962	3	4623	3250
1962	4	4039	1053
1962	5	3937	291
1962	6	3226	152
1962	7	1219	13
1962	8	0	0
1962	9	25	0
1962	10	838	915
1962	11	1346	2513
1962	12	1600	1117
1963	1	1930	1067
1963	2	2235	901
1963	3	3429	3008
1963	4	3353	1436
1963	5	3454	508
1963	6	1778	0
1963	7	0	0
1963	8	0	0
1963	9	0	0
1963	10	508	762
1963	11	1676	2203
1963	12	2134	1843
1964	1	4978	6602
1964	2	5029	1347
1964	3	6020	2286
1964	4	5690	1308
1964	5	5639	354
1964	6	4420	5
1964	7	2489	0
1964	8	0	0
1964	9	0	0
1964	10	127	229
1964	11	1372	2389
1964	12	3175	4269
1965	1	4115	4102
1965	2	4953	2541
1965	3	4877	736
1965	4	4547	496
1965	5	4343	812
1965	6	2896	25
1965	7	610	0
1965	8	0	0
1965	9	0	0
1965	10	229	355
1965	11	787	1328
1965	12	2362	2908
1966	1	3302	2589
1966	2	4064	2335
1966	3	5182	3327
1966	4	3962	711
1966	6	2794	210
1966	7	0	0
1966	8	0	0
1966	9	0	0
1966	10	737	902
1966	11	1016	1729
1966	12	2134	3060
1967	1	4597	5271
1967	2	5410	1931
1967	3	6502	3239
1967	4	6731	1295
1967	5	6807	152
1967	6	3861	0
1967	7	1143	0
1967	8	0	0
1967	9	0	0
1967	10	305	851
1967	11	610	990
1967	12	1626	2122
1968	1	2286	3061
1968	2	2667	1206
1968	3	3302	2361
1968	4	3607	1802
1968	5	3200	304
1968	6	1372	51
1968	7	0	0
1968	8	0	0
1968	9	25	38
1968	10	1092	2172
1968	11	1473	2438
1968	12	4064	5692
1969	1	6096	5203
1969	2	6502	2134
1969	3	6477	1383
1969	4	4902	941
1969	5	4140	177
1969	6	1168	0
1969	7	0	0
1969	8	0	0
1969	9	0	0
1969	10	254	647
1969	11	356	762
1969	12	2286	3557
1970	1	3404	4876
1970	2	3861	2183
1970	3	3632	1245
1970	4	4445	2261
1970	5	4445	341
1970	6	3073	141
1970	7	305	0
1970	8	0	0
1970	9	25	51
1970	10	889	1028
1970	11	1626	2236
1970	12	3734	5337
1971	1	6020	6337
1971	2	5893	2730
1971	3	7036	5460
1971	4	6883	1397
1971	5	6198	1309
1971	6	5055	203
1971	7	3581	76
1971	8	813	0
1971	9	203	229
1971	10	864	1486
1971	11	2134	3112
1971	12	3886	5765
1972	1	6706	7034
1972	2	6985	4040
1972	3	7315	2782
1972	4	7747	3644
1972	5	7493	204
1972	6	5309	127
1972	7	3353	38
1972	8	711	0
1972	9	483	967
1972	10	457	610
1972	11	914	1426
1972	12	2489	3556
1973	1	2616	2363
1973	2	2667	940
1973	3	3302	2275
1973	4	3378	1268
1973	5	3150	813
1973	6	1626	420
1973	7	0	0
1973	8	0	3
1973	9	0	0
1973	10	229	542
1973	11	2261	4939
1973	12	3759	4340
1974	1	5359	4582
1974	2	6248	4153
1974	3	6985	3489
1974	4	7442	3101
1974	5	7290	1825
1974	6	6223	229
1974	7	4013	0
1974	8	1676	0
1974	9	0	0
1974	10	51	115
1974	11	1270	2389
1974	12	3023	4142
1975	1	4801	4889
1975	2	5334	3417
1975	3	6071	3301
1975	4	5944	1497
1975	5	5842	838
1975	6	4343	241
1975	7	2743	0
1975	8	0	0
1975	9	0	0
1975	10	1118	2142
1975	11	1981	3365
1975	12	2438	2314
1976	1	4572	4304
1976	2	5410	4050
1976	3	6401	3453
1976	4	6071	1463
1976	5	5258	331
1976	6	4191	266
1976	7	2642	0
1976	8	0	0
1976	9	0	0
1976	10	406	508
1976	11	178	178
1976	12	559	870
1977	1	838	648
1977	2	1499	1551
1977	3	3099	4611
1977	4	3200	915
1977	5	2261	1205
1977	6	1880	30
1977	7	0	0
1977	8	0	0
1977	9	102	229
1977	10	457	796
1977	11	1448	2600
1977	12	2540	3033
1978	1	3175	2391
1978	2	3658	2191
1978	3	3861	1072
1978	4	4166	1938
1978	5	3658	848
1978	6	3073	51
1978	7	914	0
1978	8	0	0
1978	9	152	152
1978	10	305	294
1978	11	914	1463
1978	12	2057	2874
1979	1	2591	1749
1979	2	4293	4773
1979	3	4216	818
1979	4	4318	2496
1979	5	3480	477
1979	6	2286	96
1979	7	584	271
1979	8	0	0
1979	9	0	0
1979	10	584	1166
1979	11	914	1199
1979	12	1778	2470
1980	1	3505	4320
1980	2	3531	1854
1980	3	4293	3353
1980	4	4547	1436
1980	5	3429	400
1980	6	2210	158
1980	7	0	0
1980	8	0	0
1980	9	0	0
1980	10	25	62
1980	11	864	1573
1980	12	1956	2032
1981	1	1118	648
1981	2	2134	2412
1981	3	2540	1498
1981	4	3861	2807
1981	5	2413	394
1981	6	1372	312
1981	7	51	89
1981	8	0	0
1981	9	152	205
1981	10	229	548
1981	11	1016	1908
1981	12	2921	4657
1982	1	4470	4136
1982	2	5182	2603
1982	3	5639	2096
1982	4	6502	2692
1982	5	5436	279
1982	6	4013	39
1982	7	1092	0
1982	8	0	0
1982	9	25	33
1982	10	533	1243
1982	11	10693	3313
1982	12	2743	2933
1983	1	3429	2819
1983	2	4267	2693
1983	3	4674	2354
1983	4	4877	1051
1983	5	4242	1081
1983	6	2692	237
1983	7	1372	0
1983	8	0	0
1983	9	76	101
1983	10	0	33
1983	11	2159	4508
1983	12	2921	3033
1984	1	3048	1652
1984	2	3988	2502
1984	3	4420	2349
1984	4	5309	2682
1984	5	5055	1398
1984	6	4216	230
1984	7	2438	0
1984	8	0	0
1984	9	178	178
1984	10	737	1652
1984	11	2718	3962
1984	12	4039	3847
1985	1	3759	234
1985	2	4318	3189
1985	3	5029	3163
1985	4	4826	1274
1985	5	4216	318
1985	6	2794	0
1985	7	381	0
1985	8	0	0
1985	9	25	13
1985	10	305	1105
1985	11	1651	3026
1985	12	1930	1080
1986	1	2642	2618
1986	2	3454	2249
1986	3	3200	1527
1986	4	3683	2174
1986	5	3632	1131
1986	6	2311	25
1986	7	127	0
1986	8	0	0
1986	9	127	223
1986	10	76	97
1986	11	1727	3126
1986	12	2134	1879
1987	1	3124	3019
1987	2	3531	1921
1987	3	4039	2426
1987	4	3886	980
